Skill,Assignment,Student,Speed,PercentCorrect,MasterySpeed,HintUsage,Complete
F,13,525,13.7271646322,1.0,3,0.0,1
J,14,525,19.0052408276,0.75,4,0.0,1
A,1,526,11.4997637466,0.470588235294,17,0.0588235294118,1
B,2,526,11.7159849449,0.571428571429,7,0.142857142857,1
C,3,526,15.3230072841,0.411764705882,17,0.0588235294118,1
D,4,526,10.266058163,0.545454545455,11,0.0,1
A,5,526,11.4869473805,0.444444444444,27,0.0,1
C,6,526,11.1525194565,0.666666666667,6,0.333333333333,1
E,7,526,8.26268524617,0.625,8,0.125,1
F,8,526,11.6417500905,0.5,8,0.0,1
G,9,526,11.3857172698,0.5,12,0.166666666667,1
H,10,526,9.45146575621,1.0,3,0.0,1
I,11,526,12.33095156,1.0,3,0.0,1
D,12,526,14.0810911105,0.615384615385,13,0.0769230769231,1
G,13,526,8.24090986313,0.5,6,0.333333333333,1
E,14,526,13.6468849579,1.0,3,0.0,1
I,15,526,17.9454515797,0.666666666667,6,0.0,1
H,16,526,6.75799930392,0.733333333333,15,0.0,1
J,17,526,13.9310805002,0.5,14,0.0714285714286,1
B,18,526,12.8061055355,0.692307692308,13,0.153846153846,1
H,19,526,4.90411571859,0.714285714286,7,0.142857142857,1
J,20,526,9.50923806733,1.0,3,0.0,1
A,1,527,10.179263749,0.6,10,0.0,1
B,2,527,12.9791323698,0.636363636364,11,0.0909090909091,1
C,3,527,14.7223907849,0.52380952381,21,0.0952380952381,1
D,4,527,8.3138297935,0.75,8,0.0,1
A,5,527,13.7032092976,1.0,3,0.0,1
E,6,527,8.249689871,0.588235294118,17,0.0588235294118,1
F,7,527,15.2462714697,0.428571428571,21,0.047619047619,1
G,8,527,15.0349509389,0.75,4,0.0,1
H,9,527,7.35073668618,0.428571428571,7,0.142857142857,1
I,10,527,15.1378665319,0.714285714286,7,0.285714285714,1
D,11,527,4.77992526545,1.0,3,0.0,1
F,12,527,15.9281757451,0.5,6,0.166666666667,1
I,13,527,12.5783229691,0.5,26,0.0384615384615,1
J,14,527,15.0925847496,0.636363636364,11,0.181818181818,1
G,15,527,11.8755752652,0.8,5,0.0,1
H,16,527,13.975263308,1.0,3,0.0,1
A,1,528,11.0557001052,0.8,5,0.0,1
B,2,528,7.86628605602,0.833333333333,6,0.0,1
C,3,528,13.560455167,1.0,3,0.0,1
D,4,528,8.60060753782,1.0,3,0.0,1
E,5,528,5.10459507591,1.0,3,0.0,1
F,6,528,19.3004925859,0.75,4,0.25,1
G,7,528,9.93488928964,0.777777777778,9,0.0,1
H,8,528,12.6863417845,1.0,3,0.0,1
I,9,528,2.07883200865,1.0,3,0.0,1
I,10,528,6.15035260352,0.833333333333,6,0.0,1
J,11,528,12.3049023297,0.416666666667,12,0.0,1
E,12,528,8.1352123245,0.7,10,0.0,1
F,13,528,6.65891158079,0.75,4,0.0,1
I,14,528,9.81737086697,0.8,5,0.0,1
A,1,529,6.78666623278,1.0,3,0.0,1
B,2,529,6.00575857851,0.647058823529,17,0.0588235294118,1
C,3,529,15.4735958509,1.0,3,0.0,1
D,4,529,8.12592915424,1.0,3,0.0,1
A,5,529,15.16053381,0.625,8,0.0,1
D,6,529,11.9421708857,1.0,3,0.0,1
E,7,529,11.5941932686,1.0,3,0.0,1
F,8,529,16.3277263383,0.5,8,0.0,1
G,9,529,14.120987632,0.6,10,0.1,1
H,10,529,5.88001458125,0.833333333333,6,0.0,1
I,11,529,11.4221945967,0.5,8,0.25,1
F,12,529,13.3305716588,0.75,4,0.25,1
H,13,529,7.81166159396,0.526315789474,19,0.0,1
J,14,529,20.619570667,0.75,4,0.25,1
F,15,529,13.4429573557,0.5,14,0.0,1
G,16,529,7.28102090172,1.0,3,0.0,1
H,17,529,9.78768114389,0.6,10,0.1,1
A,1,530,7.24731346777,0.5625,16,0.0,1
B,2,530,4.03778399115,0.5,14,0.0,1
C,3,530,15.3082245458,0.625,8,0.125,1
D,4,530,12.8706056113,0.75,4,0.0,1
A,5,530,6.61882104312,0.5,28,0.0,1
B,6,530,5.84461604466,0.666666666667,9,0.0,1
E,7,530,6.66766386691,1.0,3,0.0,1
F,8,530,12.8071119226,0.375,8,0.25,1
G,9,530,6.48052933383,0.75,4,0.0,1
H,10,530,5.89233684295,0.714285714286,7,0.0,1
I,11,530,10.0332436759,0.833333333333,6,0.0,1
D,12,530,9.22725298426,0.75,4,0.0,1
I,13,530,7.95298317917,0.6,15,0.0666666666667,1
H,14,530,4.18978922495,1.0,3,0.0,1
J,15,530,5.11428311707,1.0,3,0.0,1
A,16,530,6.77086702723,0.555555555556,9,0.0,1
B,17,530,5.53312131014,0.5,10,0.1,1
C,18,530,10.2409025826,0.636363636364,11,0.0,1
D,19,530,8.68496163799,0.833333333333,6,0.166666666667,1
G,20,530,5.31507828685,1.0,3,0.0,1
H,21,530,6.96716910461,0.625,8,0.25,1
J,22,530,9.08601489346,0.5,8,0.0,1
A,1,531,11.6859018364,0.666666666667,6,0.166666666667,1
B,2,531,9.12815978102,0.714285714286,7,0.0,1
C,3,531,16.5686984756,0.636363636364,11,0.0,1
D,4,531,12.4500704633,0.615384615385,13,0.0,1
E,5,531,10.5894169354,0.666666666667,6,0.0,1
F,6,531,18.9848194184,0.545454545455,11,0.0,1
G,7,531,8.70663393758,0.75,8,0.0,1
H,8,531,4.11137203145,1.0,3,0.0,1
I,9,531,22.9983299576,1.0,3,0.0,1
D,10,531,10.4428339523,1.0,3,0.0,1
F,11,531,15.3594856867,0.8,5,0.0,1
G,12,531,17.5596739713,0.6,5,0.2,1
H,13,531,11.3860315548,1.0,3,0.0,1
J,14,531,8.27218121077,0.8,5,0.0,1
E,15,531,12.7020635137,1.0,3,0.0,1
A,1,532,10.2362317409,0.5,12,0.0833333333333,1
B,2,532,13.3774552353,0.75,4,0.0,1
C,3,532,14.029529484,0.571428571429,7,0.0,1
D,4,532,12.661074423,0.666666666667,9,0.0,1
A,5,532,11.3799296715,0.5,14,0.0,1
E,6,532,7.66458295324,1.0,3,0.0,1
F,7,532,19.1424355914,1.0,3,0.0,1
G,8,532,10.1155258697,0.6,5,0.0,1
H,9,532,9.32834729428,0.545454545455,11,0.0,1
I,10,532,9.3626463654,0.8,5,0.0,1
D,11,532,12.3541765797,0.6,10,0.0,1
F,12,532,14.6874952415,0.387096774194,31,0.0645161290323,1
G,13,532,11.574321498,0.75,4,0.0,1
I,14,532,13.1986412676,0.75,4,0.25,1
H,15,532,7.60684974454,0.6,5,0.0,1
J,16,532,14.0673985409,0.372093023256,43,0.0,1
C,17,532,12.7832086088,0.8,5,0.0,1
D,18,532,10.4958398857,0.75,4,0.0,1
H,19,532,10.4033537141,0.555555555556,9,0.0,1
J,20,532,3.62089515787,1.0,3,0.0,1
A,1,533,12.6983222125,0.538461538462,13,0.0769230769231,1
B,2,533,8.01492938202,0.545454545455,11,0.0,1
C,3,533,13.9942834714,0.727272727273,11,0.181818181818,1
D,4,533,10.4124667836,0.576923076923,26,0.0,1
A,5,533,11.8504220036,0.666666666667,6,0.166666666667,1
B,6,533,4.59533281982,0.833333333333,6,0.0,1
C,7,533,16.9362233879,1.0,3,0.0,1
E,8,533,4.64649459675,1.0,3,0.0,1
F,9,533,18.5015203224,1.0,3,0.0,1
G,10,533,11.1661177022,0.5,10,0.0,1
H,11,533,9.6326532507,0.75,8,0.0,1
I,12,533,12.2120337636,0.75,4,0.0,1
D,13,533,8.95572668719,0.75,4,0.0,1
E,14,533,13.9433974407,0.75,4,0.25,1
J,15,533,12.3511404506,0.37037037037,27,0.037037037037,1
D,16,533,14.4493962348,1.0,3,0.0,1
E,17,533,4.80223879881,0.75,4,0.0,1
F,18,533,9.79234194696,0.461538461538,13,0.0,1
H,19,533,9.86040936427,0.8,5,0.2,1
I,20,533,11.6528146591,0.666666666667,12,0.0833333333333,1
J,21,533,10.6522381791,0.833333333333,6,0.0,1
A,1,534,9.86649900555,0.666666666667,6,0.166666666667,1
B,2,534,9.20051615859,0.75,4,0.25,1
C,3,534,13.7507466305,0.666666666667,6,0.0,1
D,4,534,11.0320101584,0.714285714286,7,0.142857142857,1
E,5,534,9.11463360918,1.0,3,0.0,1
F,6,534,12.0994702517,0.428571428571,21,0.0952380952381,1
G,7,534,8.54940185455,0.8,5,0.0,1
H,8,534,7.61204788319,0.777777777778,9,0.0,1
I,9,534,10.3389223388,0.6,10,0.0,1
F,10,534,14.3559875503,1.0,3,0.0,1
J,11,534,25.9694425654,0.75,4,0.0,1
C,12,534,10.3413842547,0.5,14,0.0,1
D,13,534,15.5970326402,0.666666666667,9,0.111111111111,1
F,14,534,8.66476482752,0.5,6,0.0,1
I,15,534,9.62810530977,1.0,3,0.0,1
J,16,534,10.5617355463,0.5625,16,0.0,1
A,1,535,9.24452090686,0.466666666667,15,0.0666666666667,1
B,2,535,10.3083319219,0.833333333333,6,0.0,1
C,3,535,13.1311323584,0.714285714286,7,0.0,1
D,4,535,10.4383704283,0.5,14,0.0,1
A,5,535,10.4500891468,0.6,5,0.0,1
C,6,535,4.67004291945,1.0,3,0.0,1
E,7,535,6.77304535991,1.0,3,0.0,1
F,8,535,14.8506260972,0.5,14,0.0,1
G,9,535,10.1612552096,0.409090909091,44,0.0,1
H,10,535,6.53534647368,0.6,5,0.0,1
I,11,535,9.38714168183,0.4,20,0.15,1
D,12,535,17.4568210861,0.75,4,0.25,1
F,13,535,16.3877140757,0.75,4,0.25,1
G,14,535,9.43044030921,0.466666666667,15,0.0666666666667,1
H,15,535,4.81744324199,0.75,4,0.0,1
J,16,535,11.6076881527,0.526315789474,19,0.0526315789474,1
A,17,535,9.50190964443,0.444444444444,18,0.0,1
B,18,535,6.52091093782,0.588235294118,17,0.0,1
D,19,535,9.36662645646,0.473684210526,19,0.0,1
E,20,535,8.08325341397,0.75,4,0.0,1
F,21,535,18.4296687586,0.384615384615,13,0.0,1
H,22,535,7.2768435856,1.0,3,0.0,1
I,23,535,16.3876816439,1.0,3,0.0,1
A,1,536,11.5219925675,0.6,5,0.2,1
B,2,536,7.09041229183,1.0,3,0.0,1
C,3,536,11.8680439786,0.428571428571,14,0.0714285714286,1
D,4,536,5.49159846073,0.5,16,0.0,1
C,5,536,12.877910051,0.75,8,0.0,1
D,6,536,7.90869773475,0.75,4,0.25,1
E,7,536,6.52727209568,0.615384615385,13,0.0769230769231,1
F,8,536,9.75755948717,0.518518518519,27,0.0740740740741,1
G,9,536,13.0522866735,1.0,3,0.0,1
H,10,536,9.27832135729,0.5,10,0.2,1
I,11,536,11.2768960627,0.352941176471,17,0.117647058824,1
D,12,536,8.68664952813,0.833333333333,6,0.0,1
F,13,536,13.0044182965,0.454545454545,11,0.0909090909091,1
G,14,536,10.5210364622,0.545454545455,11,0.181818181818,1
I,15,536,10.8489872117,0.555555555556,9,0.0,1
H,16,536,8.18331068368,0.642857142857,14,0.0,1
J,17,536,10.3168528116,0.538461538462,13,0.0,1
A,18,536,10.4310266088,1.0,3,0.0,1
B,19,536,8.29338338827,0.461538461538,26,0.0,1
D,20,536,8.65637283745,0.666666666667,12,0.0,1
F,21,536,14.6181820348,0.388888888889,18,0.0,1
I,22,536,13.1914149768,0.75,4,0.0,1
J,23,536,16.1107915986,0.590909090909,22,0.0,1
A,1,537,12.7707536794,0.333333333333,9,0.0,1
B,2,537,9.24390216218,0.666666666667,12,0.0,1
C,3,537,3.61882191944,1.0,3,0.0,1
D,4,537,11.9082130821,0.434782608696,23,0.0,1
D,5,537,3.72965810235,0.714285714286,7,0.0,1
E,6,537,5.83784773768,1.0,3,0.0,1
F,7,537,12.3476895943,1.0,3,0.0,1
G,8,537,8.83145570573,1.0,3,0.0,1
H,9,537,5.88603267266,0.833333333333,6,0.0,1
I,10,537,12.6096851756,0.75,8,0.125,1
F,11,537,10.0690004533,0.666666666667,6,0.0,1
G,12,537,7.65882639092,0.666666666667,6,0.0,1
J,13,537,11.9448323395,0.5,6,0.0,1
A,14,537,17.4564956157,0.5,6,0.166666666667,1
C,15,537,7.88802478435,0.444444444444,9,0.111111111111,1
E,16,537,3.58642188546,1.0,3,0.0,1
G,17,537,8.04749263021,1.0,3,0.0,1
J,18,537,15.1760274368,0.375,8,0.0,1
A,1,538,9.30907377912,0.625,8,0.0,1
B,2,538,3.45051672117,1.0,3,0.0,1
C,3,538,9.01813017062,1.0,3,0.0,1
D,4,538,8.61526675461,0.48,25,0.04,1
A,5,538,9.98488553011,0.615384615385,13,0.0,1
B,6,538,10.1116528823,0.666666666667,6,0.0,1
C,7,538,16.3829523033,0.75,4,0.25,1
D,8,538,18.4958378316,0.625,8,0.125,1
E,9,538,5.6728728074,0.75,4,0.0,1
F,10,538,10.3999533654,0.75,4,0.0,1
G,11,538,9.99462478848,0.466666666667,15,0.133333333333,1
H,12,538,9.96932363882,1.0,3,0.0,1
I,13,538,15.0452246677,1.0,3,0.0,1
F,14,538,15.2459943766,0.4,15,0.0,1
G,15,538,9.27873057671,1.0,3,0.0,1
E,16,538,9.85611321604,0.833333333333,6,0.0,1
I,17,538,3.98614082829,0.625,8,0.0,1
H,18,538,6.73973948027,0.75,4,0.0,1
J,19,538,17.4817433028,0.625,8,0.125,1
A,20,538,12.2753212736,0.363636363636,11,0.0909090909091,1
C,21,538,12.5116872101,0.636363636364,11,0.0,1
D,22,538,9.96954642685,0.6,10,0.0,1
E,23,538,10.0581440329,0.5,8,0.25,1
G,24,538,6.88852570288,0.75,4,0.0,1
I,25,538,13.9580105206,0.8,5,0.0,1
J,26,538,13.6837470115,0.6,10,0.1,1
A,1,539,6.09721352862,0.75,4,0.0,1
B,2,539,7.45684974259,0.5,10,0.1,1
C,3,539,11.4727353286,0.5,10,0.0,1
D,4,539,8.02080878061,0.583333333333,12,0.0,1
A,5,539,7.27657142344,0.75,4,0.0,1
C,6,539,8.41475769627,1.0,3,0.0,1
D,7,539,4.28173653044,0.75,4,0.0,1
E,8,539,9.23032110952,1.0,3,0.0,1
F,9,539,7.69811633503,1.0,3,0.0,1
G,10,539,8.26589906536,0.714285714286,7,0.0,1
H,11,539,7.13415897429,0.75,4,0.0,1
I,12,539,12.307630197,0.75,4,0.25,1
D,13,539,5.10719308887,1.0,3,0.0,1
I,14,539,7.22473848108,0.6,10,0.2,1
H,15,539,5.31647633402,0.714285714286,7,0.0,1
J,16,539,8.59243362115,1.0,3,0.0,1
B,17,539,6.14486493336,1.0,3,0.0,1
A,1,540,7.72357753075,0.461538461538,13,0.0769230769231,1
B,2,540,5.91513690611,0.75,4,0.0,1
C,3,540,10.3048042897,0.571428571429,7,0.0,1
D,4,540,8.25727397872,0.75,4,0.0,1
C,5,540,8.39750080684,1.0,3,0.0,1
D,6,540,7.22954575587,0.666666666667,6,0.166666666667,1
E,7,540,6.13102559439,0.777777777778,9,0.0,1
F,8,540,11.5690322367,0.571428571429,7,0.285714285714,1
G,9,540,10.2960659922,0.625,8,0.125,1
H,10,540,5.36961852259,0.428571428571,7,0.142857142857,1
I,11,540,5.65889642741,0.666666666667,9,0.0,1
G,12,540,8.59681734893,0.75,4,0.0,1
I,13,540,8.94313038563,0.47619047619,21,0.047619047619,1
J,14,540,13.2545727456,0.636363636364,11,0.0909090909091,1
A,15,540,6.40233945631,0.615384615385,13,0.0,1
B,16,540,4.66840286049,1.0,3,0.0,1
C,17,540,12.0549124508,0.714285714286,7,0.142857142857,1
D,18,540,9.02769611666,0.571428571429,7,0.0,1
G,19,540,4.82622537034,0.666666666667,9,0.111111111111,1
I,20,540,10.7346067125,0.8,5,0.0,1
A,1,541,15.829958482,0.428571428571,7,0.428571428571,1
B,2,541,6.89628841552,0.75,4,0.25,1
C,3,541,10.3131848957,1.0,3,0.0,1
D,4,541,10.6886643217,0.5,10,0.1,1
A,5,541,12.0451809118,0.666666666667,12,0.0,1
B,6,541,5.46424339727,0.5,8,0.0,1
C,7,541,13.6561706852,0.44,25,0.04,1
E,8,541,7.62284639488,0.578947368421,19,0.105263157895,1
F,9,541,12.1789493447,0.5,32,0.0625,1
G,10,541,10.871565904,0.461538461538,13,0.230769230769,1
H,11,541,6.95486755379,0.6,5,0.4,1
I,12,541,9.2389940381,0.5,12,0.333333333333,1
D,13,541,7.89027714302,0.5,16,0.0,1
F,14,541,13.469138337,0.432432432432,37,0.0540540540541,1
G,15,541,7.8127763021,0.5,8,0.125,1
E,16,541,7.70662125963,0.625,8,0.125,1
I,17,541,9.64587524271,0.666666666667,6,0.166666666667,1
J,18,541,14.4199356061,0.325,40,0.05,1
A,19,541,8.64919119218,0.48275862069,29,0.0344827586207,1
C,20,541,12.9690058043,0.625,8,0.125,1
D,21,541,11.77460629,0.75,4,0.25,1
E,22,541,8.42213857382,0.5625,16,0.125,1
F,23,541,13.9494004645,0.538461538462,13,0.0769230769231,1
G,24,541,12.0622573874,0.444444444444,18,0.222222222222,1
H,25,541,8.91133632948,0.444444444444,18,0.166666666667,1
I,26,541,7.20051723974,0.8,5,0.2,1
A,1,542,7.96328010737,1.0,3,0.0,1
B,2,542,6.10513864768,0.75,4,0.0,1
C,3,542,8.02624011082,0.714285714286,7,0.0,1
D,4,542,7.37861079548,0.833333333333,6,0.0,1
B,5,542,7.68152165604,0.7,10,0.0,1
E,6,542,7.24090967382,0.6,15,0.0,1
F,7,542,7.5099174527,0.75,8,0.0,1
G,8,542,12.789929899,0.714285714286,7,0.0,1
H,9,542,4.58110271941,0.6,5,0.0,1
I,10,542,4.54832753425,0.714285714286,7,0.0,1
D,11,542,11.0306144932,1.0,3,0.0,1
J,12,542,11.1326709843,0.8,5,0.0,1
C,13,542,10.6491296171,0.692307692308,13,0.0,1
D,14,542,8.05482533964,1.0,3,0.0,1
G,15,542,7.68641463921,0.642857142857,28,0.0357142857143,1
H,16,542,6.88690930816,0.5,8,0.0,1
I,17,542,5.88362675583,0.8,5,0.0,1
J,18,542,12.799027634,0.8,5,0.0,1
A,1,543,8.13273393624,1.0,3,0.0,1
B,2,543,7.78747992705,0.533333333333,15,0.0666666666667,1
C,3,543,17.9093868635,0.636363636364,11,0.0,1
D,4,543,10.3868322368,0.666666666667,9,0.111111111111,1
B,5,543,6.80858223204,0.777777777778,9,0.0,1
C,6,543,10.354857988,0.538461538462,13,0.0,1
D,7,543,9.20946306053,0.8,5,0.0,1
E,8,543,9.14814606485,1.0,3,0.0,1
F,9,543,13.7063992486,1.0,3,0.0,1
G,10,543,8.45573154497,1.0,3,0.0,1
H,11,543,6.6804248873,0.6,15,0.0666666666667,1
I,12,543,11.2176745366,0.75,4,0.0,1
J,13,543,8.50309598695,0.75,4,0.0,1
A,14,543,12.5127202119,0.666666666667,9,0.0,1
B,15,543,6.32823092654,0.833333333333,6,0.0,1
C,16,543,17.5470363275,1.0,3,0.0,1
E,17,543,11.7657210697,0.8,5,0.0,1
J,18,543,20.6534009085,1.0,3,0.0,1
A,1,544,11.9067561728,1.0,3,0.0,1
B,2,544,7.28653098438,0.8,5,0.0,1
C,3,544,13.0207840035,1.0,3,0.0,1
D,4,544,10.9197344969,0.6,5,0.0,1
C,5,544,17.5938635846,0.75,4,0.0,1
E,6,544,5.96083395089,1.0,3,0.0,1
F,7,544,13.262852633,0.7,10,0.0,1
G,8,544,8.58346267211,0.545454545455,22,0.0,1
H,9,544,6.39060192888,0.6,5,0.2,1
I,10,544,10.6591415367,0.75,8,0.0,1
D,11,544,8.00325060193,0.631578947368,19,0.0,1
F,12,544,11.3266379294,0.333333333333,12,0.0,1
I,13,544,6.07936903746,1.0,3,0.0,1
J,14,544,12.0304528655,0.625,8,0.0,1
A,15,544,13.2026003178,0.75,8,0.125,1
D,16,544,11.0262346525,0.615384615385,13,0.0769230769231,1
G,17,544,9.82589017367,0.8,5,0.0,1
H,18,544,9.0883711097,0.545454545455,11,0.0,1
J,19,544,15.9110849307,0.555555555556,9,0.0,1
A,1,545,17.472820892,1.0,3,0.0,1
B,2,545,6.59500956139,0.714285714286,7,0.0,1
C,3,545,9.6698448646,0.75,4,0.0,1
D,4,545,13.8249011031,0.833333333333,6,0.166666666667,1
A,5,545,6.63652736173,0.75,4,0.0,1
B,6,545,8.29285709606,0.5,8,0.125,1
E,7,545,4.40760494957,0.8,5,0.0,1
F,8,545,9.67712329418,0.75,4,0.0,1
G,9,545,7.75876393284,1.0,3,0.0,1
H,10,545,6.64700380464,0.75,4,0.25,1
I,11,545,11.3845980387,0.8,5,0.2,1
D,12,545,12.8657504473,0.555555555556,9,0.0,1
F,13,545,15.4960621369,0.571428571429,14,0.0714285714286,1
G,14,545,8.52206886922,0.75,8,0.0,1
H,15,545,8.13946014845,0.6,5,0.0,1
J,16,545,13.5879014583,0.666666666667,6,0.0,1
A,17,545,9.4708370399,0.5,26,0.0,1
B,18,545,8.39361622966,0.75,4,0.0,1
C,19,545,7.48066932096,1.0,3,0.0,1
D,20,545,8.24052541552,0.6,5,0.0,1
F,21,545,9.46817358134,0.555555555556,18,0.0,1
I,22,545,4.34518930071,1.0,3,0.0,1
J,23,545,10.4065482759,0.363636363636,11,0.0,1
A,1,546,12.7383243423,0.428571428571,28,0.0357142857143,1
B,2,546,9.12446193517,0.576923076923,26,0.0769230769231,1
C,3,546,9.78701495139,0.75,4,0.25,1
D,4,546,14.2834966671,0.615384615385,13,0.0769230769231,1
A,5,546,10.1276080311,0.75,4,0.0,1
B,6,546,9.12283923533,0.371428571429,35,0.0571428571429,1
D,7,546,11.101645254,0.5,8,0.125,1
E,8,546,9.69650399719,0.478260869565,23,0.0869565217391,1
F,9,546,16.8629461193,0.521739130435,23,0.0869565217391,1
G,10,546,15.874566334,0.5,8,0.375,1
H,11,546,9.68552785005,0.461538461538,26,0.0,1
I,12,546,15.8146299408,0.4,20,0.1,1
D,13,546,9.92884142265,0.390243902439,41,0.0487804878049,1
F,14,546,12.0706747769,0.357142857143,28,0.107142857143,1
G,15,546,8.72053662084,0.75,4,0.25,1
E,16,546,10.4616329375,0.5,8,0.25,1
I,17,546,12.316915661,0.666666666667,6,0.166666666667,1
H,18,546,14.8994355274,0.428571428571,7,0.285714285714,1
J,19,546,13.7280996197,0.75,4,0.0,1
B,20,546,9.273550502,0.545454545455,11,0.181818181818,1
C,21,546,15.9352151386,0.75,4,0.0,1
F,22,546,17.2857515087,0.24,50,0.08,0
G,23,546,13.3918607674,0.454545454545,11,0.181818181818,1
H,24,546,8.41630894135,0.545454545455,11,0.0909090909091,1
I,25,546,11.6411222629,0.7,10,0.0,1
J,26,546,15.2757198036,0.333333333333,30,0.133333333333,1
A,1,547,13.3684890115,0.484848484848,33,0.0606060606061,1
B,2,547,8.06787882614,0.75,4,0.0,1
C,3,547,10.0585563616,0.75,4,0.0,1
D,4,547,12.2856771382,0.666666666667,18,0.0,1
A,5,547,11.4756328017,0.833333333333,6,0.0,1
B,6,547,10.0165390539,0.571428571429,7,0.142857142857,1
C,7,547,14.7252737545,0.714285714286,7,0.0,1
D,8,547,12.0040268514,0.551724137931,29,0.0689655172414,1
E,9,547,9.58358782177,0.5,24,0.0416666666667,1
F,10,547,12.9286150573,0.47619047619,21,0.047619047619,1
G,11,547,13.1283370733,0.75,4,0.0,1
H,12,547,9.38482957804,0.666666666667,6,0.0,1
I,13,547,10.6097534304,0.454545454545,11,0.0,1
G,14,547,14.2810038451,1.0,3,0.0,1
E,15,547,10.7890418553,0.666666666667,6,0.0,1
I,16,547,11.5040087671,0.583333333333,12,0.0833333333333,1
J,17,547,17.2118419229,0.714285714286,7,0.0,1
C,18,547,10.652430188,0.5,8,0.0,1
D,19,547,17.9594689894,1.0,3,0.0,1
F,20,547,13.3376080941,0.48,50,0.02,0
G,21,547,13.2345549621,0.533333333333,30,0.0333333333333,1
I,22,547,9.29664982692,0.75,4,0.25,1
J,23,547,17.6446049319,0.666666666667,6,0.0,1
A,1,548,10.1704597253,0.571428571429,7,0.0,1
B,2,548,6.01464417019,0.666666666667,6,0.0,1
C,3,548,14.8192863621,0.714285714286,7,0.0,1
D,4,548,12.2560784079,0.625,16,0.0625,1
C,5,548,15.5376966392,0.75,4,0.0,1
E,6,548,6.51039724186,0.5,6,0.0,1
F,7,548,12.9764891112,0.5,12,0.0,1
G,8,548,8.47424000301,0.777777777778,9,0.0,1
H,9,548,11.5864581337,0.666666666667,9,0.111111111111,1
I,10,548,5.36852780071,0.6,5,0.0,1
D,11,548,8.23770485752,0.416666666667,12,0.0833333333333,1
F,12,548,11.5154825718,0.529411764706,17,0.0,1
I,13,548,11.4445632947,0.5,8,0.125,1
H,14,548,7.81533706861,0.714285714286,7,0.0,1
J,15,548,6.42535918624,0.8,5,0.0,1
C,16,548,16.9507947834,1.0,3,0.0,1
D,17,548,7.19120432637,0.714285714286,7,0.0,1
E,18,548,3.59852838133,0.6,5,0.0,1
F,19,548,13.2333262677,0.777777777778,9,0.0,1
I,20,548,8.76528314003,0.666666666667,12,0.0,1
J,21,548,6.28208125022,0.6,10,0.0,1
A,1,549,6.72225927508,0.428571428571,14,0.0,1
B,2,549,4.67740621553,0.727272727273,11,0.0909090909091,1
C,3,549,12.1352535672,0.5,8,0.0,1
D,4,549,19.4026251467,0.666666666667,6,0.333333333333,1
B,5,549,8.46940736085,0.625,8,0.25,1
C,6,549,15.9058955608,1.0,3,0.0,1
D,7,549,16.1589778925,0.666666666667,6,0.333333333333,1
E,8,549,4.5223475204,1.0,3,0.0,1
F,9,549,11.6732463526,0.5,16,0.0,1
G,10,549,6.25704739212,1.0,3,0.0,1
H,11,549,2.9556283926,0.727272727273,11,0.0,1
I,12,549,12.2114630181,0.75,4,0.25,1
F,13,549,9.36614956237,0.666666666667,9,0.111111111111,1
E,14,549,4.69789060248,0.666666666667,6,0.0,1
H,15,549,11.3175647471,0.714285714286,7,0.142857142857,1
J,16,549,11.9472687961,0.5,6,0.166666666667,1
A,17,549,10.5304319514,0.571428571429,7,0.142857142857,1
B,18,549,9.98319174014,0.6,5,0.2,1
E,19,549,5.24698155555,0.666666666667,9,0.0,1
F,20,549,12.4609524178,0.75,4,0.0,1
G,21,549,10.3664672212,1.0,3,0.0,1
A,1,550,11.8981677385,0.7,10,0.1,1
B,2,550,5.88173445499,0.555555555556,18,0.0555555555556,1
C,3,550,17.2161421946,0.5,8,0.25,1
D,4,550,11.9785349456,0.454545454545,11,0.0909090909091,1
A,5,550,13.2886530526,0.636363636364,11,0.0,1
E,6,550,7.02322655974,0.6,10,0.0,1
F,7,550,17.0546334285,0.75,4,0.0,1
G,8,550,10.0570838964,0.625,8,0.0,1
H,9,550,5.86498866733,0.75,4,0.0,1
I,10,550,8.22548026231,0.454545454545,11,0.0,1
D,11,550,11.294940637,0.571428571429,14,0.0714285714286,1
F,12,550,14.3228926307,0.6,10,0.0,1
H,13,550,6.56463530751,0.636363636364,11,0.0,1
J,14,550,11.5315493095,0.666666666667,9,0.0,1
A,15,550,9.3777382085,0.833333333333,6,0.0,1
B,16,550,6.30476026234,1.0,3,0.0,1
F,17,550,12.3255236705,0.472222222222,36,0.0,1
G,18,550,14.2410555134,1.0,3,0.0,1
J,19,550,17.2417495751,0.8,5,0.0,1
A,1,551,11.6511834535,0.454545454545,11,0.181818181818,1
B,2,551,7.97492908184,0.75,4,0.25,1
C,3,551,12.4814271363,0.571428571429,7,0.142857142857,1
D,4,551,14.2122025415,0.4375,16,0.1875,1
B,5,551,10.1470386784,0.8,5,0.0,1
D,6,551,15.9784521073,0.454545454545,11,0.0909090909091,1
E,7,551,7.62903411961,0.75,4,0.25,1
F,8,551,13.4031664933,0.48,25,0.08,1
G,9,551,9.8238275104,0.75,8,0.125,1
H,10,551,8.7570108635,0.714285714286,7,0.0,1
I,11,551,8.02660817549,0.5,8,0.0,1
D,12,551,14.3447311333,0.555555555556,9,0.222222222222,1
G,13,551,11.3435198273,0.454545454545,22,0.136363636364,1
H,14,551,15.4692635447,0.4,10,0.3,1
